from_stop_id,to_stop_id,transfer_type
90,3453,0
9821,9983,0
7640,8335,0
9505,3525,0
2438,2434,0
3054,5006,0
13169,7789,0
9975,9971,0
9985,9982,0
5816,5706,0
7787,7787,0
9971,9970,0
2542,7690,0
3525,3525,0
8557,8547,0
4350,6083,0
6565,6225,0
4036,4036,0
6166,8047,0
3859,6882,0
5846,8210,0
7961,1551,0
2818,7876,0
9979,9821,0
5492,7149,0
9598,9633,0
2599,3637,0
7797,6137,0
3507,11514,0
1218,1218,0
10852,10850,0
1273,1293,0
814,7937,0
9821,9976,0
6941,4617,0
9826,9957,0
4014,6542,0
7240,1285,0
13167,12794,0
8613,8613,0
9970,9625,0
7957,1499,0
10084,9050,0
5929,5927,0
8604,8604,0
13327,6592,0
7625,7625,0
6409,7466,0
8344,10872,0
6914,8364,0
8016,13133,0
8333,9600,0
3639,12793,0
6384,6384,0
3029,3029,0
7546,7546,0
7756,12794,0
3525,11935,0
10166,6970,0
13171,782,0
8023,4695,0
8437,8437,0
7441,771,0
11505,11510,0
13139,8918,0
13298,13138,0
10299,10120,0
9547,6009,0
5790,5816,0
813,7936,0
7612,7608,0
9985,9986,0
1572,1354,0
4435,4434,0
1354,1572,0
7818,2128,0
7642,7642,0
9303,9301,0
10850,10572,0
13070,13070,0
10858,10857,0
9977,9985,0
6623,6621,0
2738,7692,0
7732,1891,0
7789,8334,0
3639,12790,0
6169,10769,0
9979,9818,0
7960,1551,0
1890,7732,0
9977,9818,0
9219,5426,0
10768,9600,0
6654,5234,0
8335,8381,0
5492,10006,0
10792,6169,0
8360,2798,0
1818,1819,0
428,7438,0
11486,7765,0
8342,8342,0
5197,9038,0
10771,1607,0
7751,792,0
6832,8924,0
10794,8344,0
10086,10114,0
7527,5087,0
8340,11813,0
10118,1114,0
8381,8335,0
3199,7520,0
191,193,0
