route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
72,S.318,2314274,0,7240,83079,
72,S.318,2314275,0,7249,83079,
72,S.318,2314276,0,7236,83079,
72,S.318,2314277,0,7242,83079,
72,S.318,2314278,0,7239,83079,
72,S.318,2314279,0,7247,83079,
72,S.318,2314280,0,7243,83079,
72,S.318,2314281,0,7237,83079,
72,S.318,2314282,0,7235,83079,
72,S.318,2314283,0,7241,83079,
72,S.318,2314284,0,7250,83079,
72,S.318,2314285,0,7246,83079,
72,S.318,2314286,0,7238,83079,
72,S.318,2314287,0,7248,83079,
72,S.318,2314288,0,7251,83079,
72,S.318,2314289,0,7245,83079,
72,S.318,2314290,0,7234,83079,
72,S.318,2314291,0,7240,83079,
72,S.318,2314292,0,7249,83079,
72,S.318,2314293,0,7244,83079,
72,S.318,2314294,0,7242,83079,
72,S.318,2314295,0,7252,83079,
72,S.318,2314296,0,7239,83079,
72,S.318,2314297,0,7247,83079,
72,S.318,2314298,0,7243,83079,
72,S.318,2314299,0,7253,83079,
72,S.318,2314300,0,7235,83079,
72,S.318,2314301,0,7241,83079,
72,S.318,2314302,0,7250,83079,
72,S.318,2314303,0,7246,83079,
72,S.318,2314304,0,7236,83079,
72,S.318,2314305,0,7248,83079,
72,S.318,2314306,0,7251,83079,
72,S.318,2314307,0,7245,83079,
72,S.318,2314308,0,7234,83079,
72,S.318,2314309,0,7240,83079,
72,S.318,2314310,0,7249,83079,
72,S.318,2314311,0,7242,83079,
72,S.318,2314312,0,7252,83079,
72,S.318,2314313,0,7239,83079,
72,S.318,2314314,0,7247,83079,
72,S.318,2314315,0,7243,83079,
72,S.318,2314316,0,7253,83079,
72,S.318,2314317,0,7241,83079,
72,S.318,2314318,0,7250,83079,
72,S.318,2314319,0,7236,83079,
72,S.318,2314320,0,7935,83079,
72,S.318,2314321,0,7234,83079,
72,S.318,2314322,0,7240,83079,
72,S.318,2314323,0,7242,83079,
72,S.318,2314324,0,7252,83079,
72,S.318,2314325,0,7239,83079,
72,S.318,2314326,0,7243,83079,
72,S.318,2314327,0,7241,83079,
72,S.318,2314328,0,7935,83079,
72,S.318,2314329,0,7234,83079,
72,S.318,2314330,0,7242,83079,
72,S.318,2314578,1,7235,83083,
72,S.318,2314579,1,7237,83083,
72,S.318,2314580,1,7238,83083,
72,S.318,2314581,1,7234,83083,
72,S.318,2314582,1,7240,83083,
72,S.318,2314583,1,7236,83083,
72,S.318,2314584,1,7242,83083,
72,S.318,2314585,1,7239,83083,
72,S.318,2314586,1,7243,83083,
72,S.318,2314587,1,7235,83083,
72,S.318,2314588,1,7241,83083,
72,S.318,2314589,1,7237,83083,
72,S.318,2314590,1,7238,83083,
72,S.318,2314591,1,7245,83083,
72,S.318,2314592,1,7234,83083,
72,S.318,2314593,1,7240,83083,
72,S.318,2314594,1,7236,83083,
72,S.318,2314595,1,7242,83083,
72,S.318,2314596,1,7239,83083,
72,S.318,2314597,1,7247,83083,
72,S.318,2314598,1,7244,83083,
72,W.318,2314819,1,7234,83083,
72,W.318,2314820,1,7251,83083,
72,W.318,2314821,1,7242,83083,
72,W.318,2314822,1,7238,83083,
72,W.318,2314823,1,7243,83083,
72,W.318,2314824,1,7263,83083,
72,W.318,2314825,1,7252,83083,
72,W.318,2314826,1,7253,83083,
72,W.318,2314827,1,7240,83083,
72,W.318,2314828,1,7241,83083,
72,W.318,2314829,1,7236,83083,
72,W.318,2314830,1,7234,83083,
72,W.318,2314831,1,7251,83083,
72,W.318,2314832,1,7238,83083,
72,W.318,2314833,1,7263,83083,
72,W.318,2314834,1,7253,83083,
72,W.318,2314835,1,7236,83083,
72,W.318,2314836,1,7255,83084,
72,W.318,2314727,1,7235,83085,
72,W.318,2314728,1,7237,83083,
72,W.318,2314729,1,7240,83083,
72,W.318,2314730,1,7242,83083,
72,W.318,2314731,1,7234,83083,
72,W.318,2314732,1,7244,83083,
72,W.318,2314733,1,7236,83083,
72,W.318,2314734,1,7238,83083,
72,W.318,2314735,1,7247,83083,
72,W.318,2314736,1,7241,83083,
72,W.318,2314737,1,7248,83083,
72,W.318,2314738,1,7235,83083,
72,W.318,2314739,1,7249,83083,
72,W.318,2314740,1,7243,83083,
72,W.318,2314741,1,7245,83083,
72,W.318,2314742,1,7252,83083,
72,W.318,2314743,1,7237,83083,
72,W.318,2314744,1,7246,83083,
72,W.318,2314745,1,7240,83083,
72,W.318,2314746,1,7242,83083,
72,W.318,2314747,1,7234,83083,
72,W.318,2314748,1,7251,83083,
72,W.318,2314749,1,7253,83083,
72,W.318,2314750,1,7236,83083,
72,W.318,2314751,1,7238,83083,
72,W.318,2314752,1,7247,83083,
72,W.318,2314753,1,7241,83083,
72,W.318,2314754,1,7248,83083,
72,W.318,2314755,1,7235,83083,
72,W.318,2314756,1,7243,83083,
72,W.318,2314757,1,7245,83083,
72,W.318,2314758,1,7252,83083,
72,W.318,2314759,1,7237,83083,
72,W.318,2314760,1,7246,83083,
72,W.318,2314761,1,7240,83083,
72,W.318,2314762,1,7234,83083,
72,W.318,2314763,1,7147,83083,
72,W.318,2314764,1,7251,83083,
72,W.318,2314765,1,7253,83083,
72,W.318,2314766,1,7236,83083,
72,W.318,2314767,1,7238,83083,
72,W.318,2314768,1,7247,83083,
72,W.318,2314769,1,7249,83084,
72,W.318,2314770,1,7244,83083,
72,W.318,2314771,1,7241,83083,
72,W.318,2314772,1,7248,83083,
72,W.318,2314773,1,7242,83083,
72,W.318,2314774,1,7235,83083,
72,W.318,2314775,1,7234,83084,
72,W.318,2314776,1,7243,83083,
72,W.318,2314777,1,7245,83083,
72,W.318,2314778,1,7251,83084,
72,W.318,2314779,1,7252,83083,
72,W.318,2314780,1,7257,83084,
72,W.318,2314781,1,7239,83083,
72,W.318,2314782,1,7253,83084,
72,W.318,2314783,1,7237,83083,
72,W.318,2314784,1,7238,83084,
72,W.318,2314785,1,7246,83083,
72,W.318,2314401,0,7234,83081,
72,W.318,2314402,0,7236,83081,
72,W.318,2314403,0,7238,83081,
72,W.318,2314404,0,7241,83079,
72,W.318,2314405,0,7235,83081,
72,W.318,2314406,0,7243,83081,
72,W.318,2314407,0,7245,83079,
72,W.318,2314408,0,7237,83081,
72,W.318,2314409,0,7246,83079,
72,W.318,2314410,0,7240,83081,
72,W.318,2314411,0,7242,83079,
72,W.318,2314412,0,7239,83081,
72,W.318,2314413,0,7234,83079,
72,W.318,2314414,0,7250,83079,
72,W.318,2314415,0,7244,83079,
72,W.318,2314416,0,7251,83079,
72,W.318,2314417,0,7253,83079,
72,W.318,2314418,0,7236,83079,
72,W.318,2314419,0,7238,83079,
72,W.318,2314420,0,7247,83079,
72,W.318,2314421,0,7241,83079,
72,W.318,2314422,0,7248,83079,
72,W.318,2314423,0,7235,83079,
72,W.318,2314424,0,7243,83079,
72,W.318,2314425,0,7245,83079,
72,W.318,2314426,0,7252,83079,
72,W.318,2314427,0,7237,83079,
72,W.318,2314428,0,7246,83079,
72,W.318,2314429,0,7240,83079,
72,W.318,2314430,0,7234,83079,
72,W.318,2314431,0,7251,83079,
72,W.318,2314432,0,7253,83079,
72,W.318,2314433,0,7236,83079,
72,W.318,2314434,0,7238,83079,
72,W.318,2314435,0,7247,83079,
72,W.318,2314436,0,7241,83079,
72,W.318,2314437,0,7248,83079,
72,W.318,2314438,0,7235,83079,
72,W.318,2314439,0,7243,83079,
72,W.318,2314440,0,7245,83079,
72,W.318,2314441,0,7252,83081,
72,W.318,2314442,0,7239,83079,
72,W.318,2314443,0,7237,83079,
72,W.318,2314444,0,7246,83079,
72,W.318,2314445,0,7240,83079,
72,W.318,2314446,0,7234,83080,
72,W.318,2314447,0,7250,83081,
72,W.318,2314448,0,7251,83080,
72,W.318,2314449,0,7254,83079,
72,W.318,2314450,0,7253,83080,
72,W.318,2314451,0,7236,83081,
72,W.318,2314452,0,7238,83080,
72,W.318,2314453,0,7256,83079,
72,W.318,2314786,1,7260,83084,
72,W.318,2314787,1,7240,83083,
72,W.318,2314788,1,7261,83084,
72,W.318,2314789,1,7258,83083,
72,W.318,2314790,1,7241,83084,
72,W.318,2314791,1,7250,83083,
72,W.318,2314792,1,7262,83084,
72,W.318,2314793,1,7254,83083,
72,W.318,2314794,1,7259,83084,
72,W.318,2314795,1,7236,83083,
72,W.318,2314796,1,7255,83084,
72,W.318,2314797,1,7256,83083,
72,W.318,2314798,1,7234,83084,
72,W.318,2314799,1,7247,83083,
72,W.318,2314800,1,7251,83084,
72,W.318,2314801,1,7249,83083,
72,W.318,2314802,1,7242,83084,
72,W.318,2314803,1,7244,83083,
72,W.318,2314804,1,7239,83084,
72,W.318,2314805,1,7248,83083,
72,W.318,2314806,1,7238,83084,
72,W.318,2314807,1,7235,83083,
72,W.318,2314808,1,7246,83084,
72,W.318,2314809,1,7243,83083,
72,W.318,2314810,1,7263,83083,
72,W.318,2314811,1,7245,83083,
72,W.318,2314812,1,7252,83083,
72,W.318,2314813,1,7257,83083,
72,W.318,2314814,1,7253,83083,
72,W.318,2314815,1,7240,83083,
72,W.318,2314816,1,7241,83083,
72,W.318,2314817,1,7259,83083,
72,W.318,2314818,1,7236,83083,
72,W.318,2314454,0,7247,83081,
72,W.318,2314455,0,7249,83079,
72,W.318,2314456,0,7244,83081,
72,W.318,2314457,0,7241,83080,
72,W.318,2314458,0,7248,83079,
72,W.318,2314459,0,7259,83080,
72,W.318,2314460,0,7242,83079,
72,W.318,2314461,0,7235,83081,
72,W.318,2314462,0,7255,83080,
72,W.318,2314463,0,7243,83079,
72,W.318,2314464,0,7234,83080,
72,W.318,2314465,0,7245,83079,
72,W.318,2314466,0,7251,83080,
72,W.318,2314467,0,7252,83081,
72,W.318,2314468,0,7257,83079,
72,W.318,2314469,0,7239,83080,
72,W.318,2314470,0,7253,83079,
72,W.318,2314471,0,7238,83080,
72,W.318,2314472,0,7260,83079,
72,W.318,2314473,0,7246,83080,
72,W.318,2314474,0,7240,83079,
72,W.318,2314475,0,7261,83080,
72,W.318,2314476,0,7258,83079,
72,W.318,2314477,0,7241,83079,
72,W.318,2314478,0,7250,83079,
72,W.318,2314479,0,7262,83080,
72,W.318,2314480,0,7259,83079,
72,W.318,2314481,0,7236,83079,
72,W.318,2314482,0,7255,83079,
72,W.318,2314483,0,7234,83079,
72,W.318,2314484,0,7251,83079,
72,W.318,2314485,0,7242,83079,
72,W.318,2314486,0,7239,83079,
72,W.318,2314487,0,7238,83079,
72,W.318,2314488,0,7246,83079,
72,W.318,2314489,0,7243,83079,
72,W.318,2314490,0,7263,83079,
72,W.318,2314491,0,7252,83079,
72,W.318,2314492,0,3136,83079,
72,W.318,2314493,0,7253,83079,
72,W.318,2314494,0,7240,83079,
72,W.318,2314495,0,7241,83079,
72,W.318,2314496,0,7236,83079,
72,W.318,2314497,0,7234,83079,
72,W.318,2314498,0,7251,83079,
72,W.318,2314499,0,7242,83079,
72,W.318,2314500,0,7238,83079,
72,W.318,2314501,0,7243,83079,
72,W.318,2314502,0,7263,83079,
72,W.318,2314503,0,7253,83079,
72,W.318,2314504,0,7240,83079,
72,W.318,2314505,0,7236,83079,
72,W.318,2314506,0,7251,83079,
72,W.318,2314507,0,7238,83079,
72,S.320,2363296,1,7235,86093,
72,S.320,2363297,1,7237,86093,
72,S.320,2363298,1,7238,86093,
72,S.320,2363299,1,7234,86093,
72,S.320,2363300,1,7240,86093,
72,S.320,2363301,1,7236,86093,
72,S.320,2363302,1,7242,86093,
72,S.320,2363303,1,7239,86093,
72,S.320,2363304,1,7243,86093,
72,S.320,2363305,1,7235,86093,
72,S.320,2363306,1,7241,86093,
72,S.320,2363307,1,7237,86093,
72,S.320,2363308,1,7238,86093,
72,S.320,2363309,1,7245,86093,
72,S.320,2363310,1,7234,86093,
72,S.320,2363311,1,7240,86093,
72,S.320,2363312,1,7236,86093,
72,S.320,2363313,1,7242,86093,
72,S.320,2363314,1,7239,86093,
72,S.320,2363315,1,7247,86093,
72,S.320,2363316,1,7244,86093,
72,S.320,2363317,1,7243,86093,
72,S.320,2363318,1,7237,86093,
72,S.320,2363319,1,7235,86093,
72,S.320,2363320,1,7241,86093,
72,S.320,2362971,0,7234,86089,
72,S.320,2362972,0,7236,86089,
72,S.320,2362973,0,7239,86089,
72,S.320,2362974,0,7235,86089,
72,S.320,2362975,0,7241,86089,
72,S.320,2362976,0,7237,86089,
72,S.320,2362977,0,7238,86089,
72,S.320,2362978,0,7234,86089,
72,S.320,2362979,0,7240,86089,
72,S.320,2362980,0,7236,86089,
72,S.320,2362981,0,7242,86089,
72,S.320,2362982,0,7239,86089,
72,S.320,2363321,1,7250,86093,
72,S.320,2363322,1,7246,86093,
72,S.320,2363323,1,7238,86093,
72,S.320,2363324,1,7248,86093,
72,S.320,2363325,1,7251,86093,
72,S.320,2363326,1,7245,86093,
72,S.320,2363327,1,7234,86093,
72,S.320,2363328,1,7240,86093,
72,S.320,2363329,1,7249,86093,
72,S.320,2363330,1,7244,86093,
72,S.320,2363331,1,7236,86093,
72,S.320,2363332,1,7242,86093,
72,S.320,2363333,1,7252,86093,
72,S.320,2363334,1,7239,86093,
72,S.320,2363335,1,7247,86093,
72,S.320,2363336,1,7243,86093,
72,S.320,2363337,1,7237,86093,
72,S.320,2363338,1,7253,86093,
72,S.320,2363339,1,7235,86093,
72,S.320,2363340,1,7241,86093,
72,S.320,2363341,1,7250,86093,
72,S.320,2363342,1,7246,86093,
72,S.320,2363343,1,7238,86093,
72,S.320,2363344,1,7236,86093,
72,S.320,2363345,1,7248,86093,
72,S.320,2363346,1,7251,86093,
72,S.320,2363347,1,7245,86093,
72,S.320,2363348,1,7234,86093,
72,S.320,2363349,1,7240,86093,
72,S.320,2363350,1,7249,86093,
72,S.320,2363351,1,7242,86093,
72,S.320,2363352,1,7252,86093,
72,S.320,2363353,1,7239,86093,
72,S.320,2363354,1,7247,86093,
72,S.320,2363355,1,7243,86093,
72,S.320,2363356,1,7253,86093,
72,S.320,2363357,1,7241,86093,
72,S.320,2363358,1,7250,86093,
72,S.320,2363359,1,7246,86093,
72,S.320,2363360,1,7236,86093,
72,S.320,2363361,1,7251,86093,
72,S.320,2363362,1,7234,86093,
72,S.320,2363363,1,7240,86093,
72,S.320,2363364,1,7242,86093,
72,S.320,2363365,1,7252,86093,
72,S.320,2363366,1,7239,86093,
72,S.320,2363367,1,7243,86093,
72,S.320,2363368,1,7253,86093,
72,S.320,2363369,1,7241,86093,
72,S.320,2363370,1,7236,86093,
72,S.320,2363371,1,7935,86093,
72,S.320,2363372,1,7234,86093,
72,S.320,2363373,1,7242,86093,
72,S.320,2363374,1,7239,86093,
72,S.320,2363375,1,7243,86093,
72,S.320,2363376,1,7241,86093,
72,S.320,2362983,0,7244,86089,
72,S.320,2362984,0,7243,86089,
72,S.320,2362985,0,7235,86089,
72,S.320,2362986,0,7241,86089,
72,S.320,2362987,0,7246,86089,
72,S.320,2362988,0,7238,86089,
72,S.320,2362989,0,7248,86089,
72,S.320,2362990,0,7245,86089,
72,S.320,2362991,0,7234,86089,
72,S.320,2362992,0,7240,86089,
72,S.320,2362993,0,7249,86089,
72,S.320,2362994,0,7236,86089,
72,S.320,2362995,0,7242,86089,
72,S.320,2362996,0,7239,86089,
72,S.320,2362997,0,7247,86089,
72,S.320,2362998,0,7243,86089,
72,S.320,2362999,0,7237,86089,
72,S.320,2363000,0,7235,86089,
72,S.320,2363001,0,7241,86089,
72,S.320,2363002,0,7250,86089,
72,S.320,2363003,0,7246,86089,
72,S.320,2363004,0,7238,86089,
72,S.320,2363005,0,7248,86089,
72,S.320,2363006,0,7251,86089,
72,S.320,2363007,0,7245,86089,
72,S.320,2363008,0,7234,86089,
72,S.320,2363009,0,7240,86089,
72,S.320,2363010,0,7249,86089,
72,S.320,2363011,0,7244,86089,
72,S.320,2363012,0,7242,86089,
72,S.320,2363013,0,7252,86089,
72,S.320,2363014,0,7239,86089,
72,S.320,2363015,0,7247,86089,
72,S.320,2363016,0,7243,86089,
72,S.320,2363017,0,7253,86089,
72,S.320,2363018,0,7235,86089,
72,S.320,2363019,0,7241,86089,
72,S.320,2363020,0,7250,86089,
72,S.320,2363021,0,7246,86089,
72,S.320,2363022,0,7236,86089,
72,S.320,2363023,0,7248,86089,
72,S.320,2363024,0,7251,86089,
72,S.320,2363025,0,7245,86089,
72,S.320,2363026,0,7234,86089,
72,S.320,2363027,0,7240,86089,
72,S.320,2363028,0,7249,86089,
72,S.320,2363029,0,7242,86089,
72,S.320,2363030,0,7252,86089,
72,S.320,2363031,0,7239,86089,
72,S.320,2363032,0,7247,86089,
72,S.320,2363033,0,7243,86089,
72,S.320,2363034,0,7253,86089,
72,S.320,2363035,0,7241,86089,
72,S.320,2363036,0,7250,86089,
72,S.320,2363037,0,7236,86089,
72,S.320,2363038,0,7935,86089,
72,S.320,2363039,0,7234,86089,
72,S.320,2363040,0,7240,86089,
72,S.320,2363041,0,7242,86089,
72,S.320,2363042,0,7252,86089,
72,S.320,2363043,0,7239,86089,
72,S.320,2363044,0,7243,86089,
72,S.320,2363045,0,7241,86089,
72,S.320,2363046,0,7935,86089,
72,S.320,2363047,0,7234,86089,
72,S.320,2363048,0,7242,86089,
72,U.320,2363095,0,7239,86089,
72,U.320,2363096,0,7238,86089,
72,U.320,2363097,0,7234,86089,
72,U.320,2363098,0,7242,86089,
72,U.320,2363099,0,7249,86089,
72,U.320,2363100,0,7248,86089,
72,U.320,2363101,0,7246,86089,
72,U.320,2363102,0,7244,86089,
72,U.320,2363103,0,7235,86089,
72,U.320,2363104,0,7241,86089,
72,U.320,2363105,0,7243,86089,
72,U.320,2363106,0,7239,86089,
72,U.320,2363107,0,7238,86089,
72,U.320,2363108,0,7234,86089,
72,U.320,2363109,0,7242,86089,
72,U.320,2363110,0,7249,86089,
72,U.320,2363111,0,7246,86089,
72,U.320,2363112,0,7244,86089,
72,U.320,2363113,0,7235,86089,
72,U.320,2363114,0,7241,86089,
72,U.320,2363115,0,7239,86089,
72,U.320,2363116,0,7238,86089,
72,U.320,2363117,0,7242,86089,
72,U.320,2363118,0,7246,86089,
72,U.320,2363377,1,7235,86093,
72,U.320,2363378,1,7236,86093,
72,U.320,2363379,1,7238,86093,
72,U.320,2363380,1,7234,86093,
72,U.320,2363381,1,7134,86093,
72,U.320,2363382,1,7239,86093,
72,U.320,2363383,1,7237,86093,
72,U.320,2363384,1,7235,86093,
72,U.320,2363385,1,7240,86093,
72,U.320,2363386,1,7236,86093,
72,U.320,2363387,1,7243,86093,
72,U.320,2363388,1,7238,86093,
72,U.320,2363389,1,7234,86093,
72,U.320,2363390,1,7134,86093,
72,U.320,2363391,1,7239,86093,
72,U.320,2363392,1,7237,86093,
72,U.320,2363393,1,7247,86093,
72,U.320,2363394,1,7246,86093,
72,U.320,2363395,1,7235,86093,
72,U.320,2363396,1,7240,86093,
72,U.320,2363397,1,7236,86093,
72,U.320,2363398,1,7243,86093,
72,U.320,2363399,1,7238,86093,
72,U.320,2363400,1,7234,86093,
72,U.320,2363401,1,7245,86093,
72,U.320,2363402,1,7242,86093,
72,U.320,2363403,1,7237,86093,
72,U.320,2363404,1,7248,86093,
72,U.320,2363405,1,7247,86093,
72,U.320,2363406,1,7246,86093,
72,U.320,2363407,1,7244,86093,
72,U.320,2363408,1,7235,86093,
72,U.320,2363409,1,7241,86093,
72,U.320,2363410,1,7236,86093,
72,U.320,2363411,1,7243,86093,
72,U.320,2363412,1,7239,86093,
72,U.320,2363413,1,7238,86093,
72,U.320,2363414,1,7234,86093,
72,U.320,2363415,1,7245,86093,
72,U.320,2363416,1,7242,86093,
72,U.320,2363417,1,7249,86093,
72,U.320,2363418,1,7237,86093,
72,U.320,2363419,1,7248,86093,
72,U.320,2363420,1,7247,86093,
72,U.320,2363421,1,7246,86093,
72,U.320,2363422,1,7244,86093,
72,U.320,2363423,1,7235,86093,
72,U.320,2363424,1,7241,86093,
72,U.320,2363425,1,7236,86093,
72,U.320,2363426,1,7243,86093,
72,U.320,2363427,1,7239,86093,
72,U.320,2363428,1,7238,86093,
72,U.320,2363429,1,7234,86093,
72,U.320,2363430,1,7242,86093,
72,U.320,2363049,0,7234,86089,
72,U.320,2363050,0,7134,86089,
72,U.320,2363051,0,7237,86089,
72,U.320,2363052,0,7235,86089,
72,U.320,2363053,0,7236,86089,
72,U.320,2363054,0,7238,86089,
72,U.320,2363055,0,7234,86089,
72,U.320,2363056,0,7134,86089,
72,U.320,2363057,0,7239,86089,
72,U.320,2363058,0,7237,86089,
72,U.320,2363059,0,7246,86089,
72,U.320,2363060,0,7235,86089,
72,U.320,2363061,0,7240,86089,
72,U.320,2363062,0,7236,86089,
72,U.320,2363063,0,7243,86089,
72,U.320,2363064,0,7238,86089,
72,U.320,2363065,0,7234,86089,
72,U.320,2363066,0,7245,86089,
72,U.320,2363067,0,7242,86089,
72,U.320,2363068,0,7239,86089,
72,U.320,2363069,0,7237,86089,
72,U.320,2363070,0,7248,86089,
72,U.320,2363071,0,7247,86089,
72,U.320,2363072,0,7246,86089,
72,U.320,2363073,0,7244,86089,
72,U.320,2363074,0,7235,86089,
72,U.320,2363075,0,7240,86089,
72,U.320,2363076,0,7241,86089,
72,U.320,2363077,0,7236,86089,
72,U.320,2363078,0,7243,86089,
72,U.320,2363079,0,7239,86089,
72,U.320,2363080,0,7238,86089,
72,U.320,2363081,0,7234,86089,
72,U.320,2363082,0,7245,86089,
72,U.320,2363083,0,7242,86089,
72,U.320,2363084,0,7249,86089,
72,U.320,2363085,0,7237,86089,
72,U.320,2363086,0,7240,86089,
72,U.320,2363087,0,7248,86089,
72,U.320,2363088,0,7247,86089,
72,U.320,2363089,0,7246,86089,
72,U.320,2363090,0,7244,86089,
72,U.320,2363091,0,7235,86089,
72,U.320,2363092,0,7241,86089,
72,U.320,2363093,0,7236,86089,
72,U.320,2363094,0,7243,86089,
72,U.320,2363431,1,7249,86093,
72,U.320,2363432,1,7246,86093,
72,U.320,2363433,1,7244,86093,
72,U.320,2363434,1,7235,86093,
72,U.320,2363435,1,7241,86093,
72,U.320,2363436,1,7243,86093,
72,U.320,2363437,1,7239,86093,
72,U.320,2363438,1,7238,86093,
72,U.320,2363439,1,7242,86093,
72,U.320,2363440,1,7246,86093,
72,U.320,2363441,1,7244,86093,
72,U.320,2363442,1,7241,86093,
72,U.320,2363443,1,7239,86093,
72,U.320,2363444,1,7238,86093,
72,W.320,2363537,1,7234,86093,
72,W.320,2363538,1,7251,86093,
72,W.320,2363539,1,7242,86093,
72,W.320,2363540,1,7238,86093,
72,W.320,2363119,0,7234,86091,
72,W.320,2363120,0,7236,86091,
72,W.320,2363121,0,7238,86091,
72,W.320,2363122,0,7241,86089,
72,W.320,2363123,0,7235,86091,
72,W.320,2363124,0,7243,86091,
72,W.320,2363125,0,7245,86089,
72,W.320,2363126,0,7237,86091,
72,W.320,2363127,0,7246,86089,
72,W.320,2363128,0,7240,86091,
72,W.320,2363129,0,7242,86089,
72,W.320,2363130,0,7239,86091,
72,W.320,2363131,0,7234,86089,
72,W.320,2363132,0,7250,86089,
72,W.320,2363133,0,7244,86089,
72,W.320,2363134,0,7251,86089,
72,W.320,2363135,0,7253,86089,
72,W.320,2363136,0,7236,86089,
72,W.320,2363137,0,7238,86089,
72,W.320,2363138,0,7247,86089,
72,W.320,2363139,0,7241,86089,
72,W.320,2363140,0,7248,86089,
72,W.320,2363141,0,7235,86089,
72,W.320,2363142,0,7243,86089,
72,W.320,2363143,0,7245,86089,
72,W.320,2363144,0,7252,86089,
72,W.320,2363145,0,7237,86089,
72,W.320,2363146,0,7246,86089,
72,W.320,2363147,0,7240,86089,
72,W.320,2363148,0,7234,86089,
72,W.320,2363149,0,7251,86089,
72,W.320,2363150,0,7253,86089,
72,W.320,2363151,0,7236,86089,
72,W.320,2363152,0,7238,86089,
72,W.320,2363153,0,7247,86089,
72,W.320,2363154,0,7241,86089,
72,W.320,2363155,0,7248,86089,
72,W.320,2363156,0,7235,86089,
72,W.320,2363157,0,7243,86089,
72,W.320,2363158,0,7245,86089,
72,W.320,2363159,0,7252,86091,
72,W.320,2363160,0,7239,86089,
72,W.320,2363161,0,7237,86089,
72,W.320,2363162,0,7246,86089,
72,W.320,2363163,0,7240,86089,
72,W.320,2363164,0,7234,86090,
72,W.320,2363165,0,7250,86091,
72,W.320,2363166,0,7251,86090,
72,W.320,2363167,0,7254,86089,
72,W.320,2363168,0,7253,86090,
72,W.320,2363169,0,7236,86091,
72,W.320,2363170,0,7238,86090,
72,W.320,2363171,0,7256,86089,
72,W.320,2363172,0,7247,86091,
72,W.320,2363173,0,7249,86089,
72,W.320,2363174,0,7244,86091,
72,W.320,2363175,0,7241,86090,
72,W.320,2363176,0,7248,86089,
72,W.320,2363177,0,7259,86090,
72,W.320,2363178,0,7242,86089,
72,W.320,2363179,0,7235,86091,
72,W.320,2363180,0,7255,86090,
72,W.320,2363181,0,7243,86089,
72,W.320,2363182,0,7234,86090,
72,W.320,2363183,0,7245,86089,
72,W.320,2363184,0,7251,86090,
72,W.320,2363185,0,7252,86091,
72,W.320,2363186,0,7257,86089,
72,W.320,2363187,0,7239,86090,
72,W.320,2363188,0,7253,86089,
72,W.320,2363189,0,7238,86090,
72,W.320,2363190,0,7260,86089,
72,W.320,2363191,0,7246,86090,
72,W.320,2363192,0,7240,86089,
72,W.320,2363193,0,7261,86090,
72,W.320,2363194,0,7258,86089,
72,W.320,2363195,0,7241,86089,
72,W.320,2363196,0,7250,86089,
72,W.320,2363197,0,7262,86090,
72,W.320,2363198,0,7259,86089,
72,W.320,2363199,0,7236,86089,
72,W.320,2363200,0,7255,86089,
72,W.320,2363201,0,7234,86089,
72,W.320,2363202,0,7251,86089,
72,W.320,2363203,0,7242,86089,
72,W.320,2363204,0,7239,86089,
72,W.320,2363205,0,7238,86089,
72,W.320,2363541,1,7243,86093,
72,W.320,2363542,1,7263,86093,
72,W.320,2363543,1,7252,86093,
72,W.320,2363544,1,7253,86093,
72,W.320,2363545,1,7240,86093,
72,W.320,2363546,1,7241,86093,
72,W.320,2363547,1,7236,86093,
72,W.320,2363548,1,7234,86093,
72,W.320,2363549,1,7251,86093,
72,W.320,2363550,1,7238,86093,
72,W.320,2363551,1,7263,86093,
72,W.320,2363552,1,7253,86093,
72,W.320,2363553,1,7236,86093,
72,W.320,2363554,1,7255,86094,
72,W.320,2363206,0,7246,86089,
72,W.320,2363207,0,7243,86089,
72,W.320,2363208,0,7263,86089,
72,W.320,2363209,0,7252,86089,
72,W.320,2363210,0,3136,86089,
72,W.320,2363211,0,7253,86089,
72,W.320,2363212,0,7240,86089,
72,W.320,2363213,0,7241,86089,
72,W.320,2363214,0,7236,86089,
72,W.320,2363215,0,7234,86089,
72,W.320,2363216,0,7251,86089,
72,W.320,2363217,0,7242,86089,
72,W.320,2363218,0,7238,86089,
72,W.320,2363219,0,7243,86089,
72,W.320,2363220,0,7263,86089,
72,W.320,2363221,0,7253,86089,
72,W.320,2363222,0,7240,86089,
72,W.320,2363223,0,7236,86089,
72,W.320,2363224,0,7251,86089,
72,W.320,2363225,0,7238,86089,
72,W.320,2363445,1,7235,86095,
72,W.320,2363446,1,7237,86093,
72,W.320,2363447,1,7240,86093,
72,W.320,2363448,1,7242,86093,
72,W.320,2363449,1,7234,86093,
72,W.320,2363450,1,7244,86093,
72,W.320,2363451,1,7236,86093,
72,W.320,2363452,1,7238,86093,
72,W.320,2363453,1,7247,86093,
72,W.320,2363454,1,7241,86093,
72,W.320,2363455,1,7248,86093,
72,W.320,2363456,1,7235,86093,
72,W.320,2363457,1,7249,86093,
72,W.320,2363458,1,7243,86093,
72,W.320,2363459,1,7245,86093,
72,W.320,2363460,1,7252,86093,
72,W.320,2363461,1,7237,86093,
72,W.320,2363462,1,7246,86093,
